Unnamed: 0,Name,Sys ID,company,company_clean,domain_clean,phone_clean,address_clean,combined_id,merged_ids,record_id,is_merged,merged_from,canonical_company
16597,Navious Technologies,C37598,Navious Technologies,navious technologies,,,,navious technologies;;,C37598,C37598,False,[],navious technologies
16598,Navisec LLC,C33565,Navisec LLC,navisec,,,,navisec;;,C33565,C33565,False,[],navisec
16599,"Navisite, Inc",C32905,"Navisite, Inc",navisite,,,,navisite;;,C32905,C32905,False,[],navisite
16600,Navisource,C28500,Navisource,navisource,,,,navisource;;,C28500,C28500,False,[],navisource
16601,"Navita Managed Services, LLC",C29181,"Navita Managed Services, LLC",navita managed services,,,,navita managed services;;,C29181,C29181,False,[],navita managed services
16602,Navitend,C40031,Navitend,navitend,,,,navitend;;,C40031,C40031,False,[],navitend
16603,Navjoy Inc.,C36380,Navjoy Inc.,navjoy,,,,navjoy;;,C36380,C36380,False,[],navjoy
16604,NAVSUP Weapon Systems Support,C23085,NAVSUP Weapon Systems Support,navsup weapon systems support,,,,navsup weapon systems support;;,C23085,C23085,False,[],navsup weapon systems support
16605,Navy,C23086,Navy,navy,,,,navy;;,C23086,C23086,False,[],navy
16606,NAYINTY3,C24812,NAYINTY3,nayinty3,,,,nayinty3;;,C24812,C24812,False,[],nayinty3
16607,Nazca Tech and Consulting,D00856,Nazca Tech and Consulting,nazca tech and consulting,,,,nazca tech and consulting;;,D00856,D00856,False,[],nazca tech and consulting
16608,"NB Technology, LLC",C43577,"NB Technology, LLC",nb technology,,,,nb technology;;,C43577,C43577,False,[],nb technology
16609,NBI Systems,C25252,NBI Systems,nbi systems,,,,nbi systems;;,C25252,C25252,False,[],nbi systems
16610,NBS,D00857,NBS,nbs,,,,nbs;;,D00857,D00857,False,[],nbs
16611,NC Networx,C32227,NC Networx,nc networx,,,,nc networx;;,C32227,C32227,False,[],nc networx
16612,NCA Consulting,D00858,NCA Consulting,nca consulting,,,,nca consulting;;,D00858,D00858,False,[],nca consulting
16613,NCC Data,C22223,NCC Data,ncc data,,,,ncc data;;,C22223,C22223,False,[],ncc data
16614,"NCC Networks, Inc.",C26204,"NCC Networks, Inc.",ncc networks,,,,ncc networks;;,C26204,C26204,False,[],ncc networks
16615,NCDIT Solutions,C42006,NCDIT Solutions,ncdit solutions,,,,ncdit solutions;;,C42006,C42006,False,[],ncdit solutions
16616,Ncdtech,C45120,Ncdtech,ncdtech,,,,ncdtech;;,C45120,C45120,False,[],ncdtech
16617,Ncell Systems Incorporated,C29980,Ncell Systems Incorporated,ncell systems,,,,ncell systems;;,C29980,C29980,False,[],ncell systems
16618,NCIC,D00859,NCIC,ncic,,,,ncic;;,D00859,D00859,False,[],ncic
16619,NCISST,C26787,NCISST,ncisst,,,,ncisst;;,C26787,C26787,False,[],ncisst
16620,NCIT,C41949,NCIT,ncit,,,,ncit;;,C41949,C41949,False,[],ncit
16621,nClouds,C47434,nClouds,nclouds,,,,nclouds;;,C47434,C47434,False,[],nclouds
16622,NCOIT Inc,C24742,NCOIT Inc,ncoit,,,,ncoit;;,C24742,C24742,False,[],ncoit
16623,NCOL.NET,C40032,NCOL.NET,ncol.net,,,,ncol.net;;,C40032,C40032,False,[],ncol.net
16624,NCR Corporation,C49421,NCR Corporation,ncr,,,,ncr;;,C49421,C49421,False,[],ncr
16625,NCS,C30861,NCS,ncs,,,,ncs;;,C30861,C30861,False,[],ncs
16626,NCS COMPUTERS CORP.,C36857,NCS COMPUTERS CORP.,ncs computers,,,,ncs computers;;,C36857;C49422,C36857,False,[],ncs computers
16628,"NCS Datacom, Inc.(Last Spike LLC)",C22224,"NCS Datacom, Inc.(Last Spike LLC)",ncs datacom last spike,,,,ncs datacom last spike;;,C22224,C22224,False,[],ncs datacom last spike
16629,"NCSI, Inc.",C34804,"NCSI, Inc.",ncsi,,,,ncsi;;,C34804,C34804,False,[],ncsi
16630,NCT,C23531,NCT,nct,,,,nct;;,C23531,C23531,False,[],nct
16631,NCT Holdings LLC,D00860,NCT Holdings LLC,nct holdings,,,,nct holdings;;,D00860,D00860,False,[],nct holdings
16632,ND Technology,C29539,ND Technology,nd technology,,,,nd technology;;,C29539,C29539,False,[],nd technology
16633,nDesign Group LLC,C49423,nDesign Group LLC,ndesign group,,,,ndesign group;;,C49423,C49423,False,[],ndesign group
16634,NDIT Solutions,C47139,NDIT Solutions,ndit solutions,,,,ndit solutions;;,C47139,C47139,False,[],ndit solutions
16635,NDSE - Network Data Security Experts,C34195,NDSE - Network Data Security Experts,ndse - network data security experts,,,,ndse - network data security experts;;,C34195,C34195,False,[],ndse - network data security experts
16636,NDYNAMICS,C47435,NDYNAMICS,ndynamics,,,,ndynamics;;,C47435,C47435,False,[],ndynamics
16637,NE Systems Inc,C49424,NE Systems Inc,ne systems,,,,ne systems;;,C22225;C49424,C49424,False,[],ne systems
16639,neam IT-Services GmbH,C45601,neam IT-Services GmbH,neam it-services,,,,neam it-services;;,C45601,C45601,False,[],neam it-services
16640,"NEARDATA, INC.",C22226,"NEARDATA, INC.",neardata,,,,neardata;;,C22226,C22226,False,[],neardata
16641,Nebbiolo Technologies,C23113,Nebbiolo Technologies,nebbiolo technologies,,,,nebbiolo technologies;;,C23113,C23113,False,[],nebbiolo technologies
16642,"Nebula Consulting, LLC",C41568,"Nebula Consulting, LLC",nebula consulting,,,,nebula consulting;;,C41568,C41568,False,[],nebula consulting
16643,Nebula Gen Tech,C40911,Nebula Gen Tech,nebula gen tech,,,,nebula gen tech;;,C40911;C49425,C40911,False,[],nebula gen tech
16645,Nebula Global Services,C46737,Nebula Global Services,nebula global services,,,,nebula global services;;,C46737,C46737,False,[],nebula global services
16646,Nebula Solutions Inc.,C24026,Nebula Solutions Inc.,nebula solutions,,,,nebula solutions;;,C24026,C24026,False,[],nebula solutions
16647,"Nebulas Tech, LLC",C27870,"Nebulas Tech, LLC",nebulas tech,,,,nebulas tech;;,C27870;C49426,C27870,False,[],nebulas tech
16649,Nebulas Technology LLC,C35609,Nebulas Technology LLC,nebulas technology,,,,nebulas technology;;,C35609,C35609,False,[],nebulas technology
16650,Nebulon,C47436,Nebulon,nebulon,,,,nebulon;;,C47436,C47436,False,[],nebulon
16651,Nebulosity Cloud,C33304,Nebulosity Cloud,nebulosity cloud,,,,nebulosity cloud;;,C33304;C49427,C33304,False,[],nebulosity cloud
16653,NEBuMAX Inc.,C24602,NEBuMAX Inc.,nebumax,,,,nebumax;;,C24602,C24602,False,[],nebumax
16654,NEC,C25272,NEC,nec,,,,nec;;,C25272,C25272,False,[],nec
16655,NEC CORPORATION OF AMERICA,C51155,NEC CORPORATION OF AMERICA,nec of america,,,,nec of america;;,C51155,C51155,False,[],nec of america
16656,Nectar Computers,C30939,Nectar Computers,nectar computers,,,,nectar computers;;,C30939,C30939,False,[],nectar computers
16657,NECTAR SERVICES CORP,C22980,NECTAR SERVICES CORP,nectar services,,,,nectar services;;,C22980,C22980,False,[],nectar services
16658,Nectel Technologies Inc,C46514,Nectel Technologies Inc,nectel technologies,,,,nectel technologies;;,C46514,C46514,False,[],nectel technologies
16659,NEDI IT,C36288,NEDI IT,nedi it,,,,nedi it;;,C36288,C36288,False,[],nedi it
16660,Need Tech Inc,C41382,Need Tech Inc,need tech,,,,need tech;;,C41382,C41382,False,[],need tech
16661,"Needle Solutions, LLC",C30124,"Needle Solutions, LLC",needle solutions,,,,needle solutions;;,C30124,C30124,False,[],needle solutions
16662,NeedThese dba Creative Industries & Technology,C28407,NeedThese dba Creative Industries & Technology,needthese creative industries and technology,,,,needthese creative industries and technology;;,C28407,C28407,False,[],needthese creative industries and technology
16663,Neel Infotech,C30865,Neel Infotech,neel infotech,,,,neel infotech;;,C30865,C30865,False,[],neel infotech
16664,"Neetek Systems Integration, Inc.",C29867,"Neetek Systems Integration, Inc.",neetek systems integration,,,,neetek systems integration;;,C29867,C29867,False,[],neetek systems integration
16665,Neevo LLC,C43430,Neevo LLC,neevo,,,,neevo;;,C43430;C49428,C43430,False,[],neevo
16667,Nehring Technology,C37001,Nehring Technology,nehring technology,,,,nehring technology;;,C37001,C37001,False,[],nehring technology
16668,Neighborhood Computers,C27607,Neighborhood Computers,neighborhood computers,,,,neighborhood computers;;,C27607,C27607,False,[],neighborhood computers
16669,Neighborhood IT Solutions LLC,D00861,Neighborhood IT Solutions LLC,neighborhood it solutions,,,,neighborhood it solutions;;,D00861,D00861,False,[],neighborhood it solutions
16670,NeighborTech,C40033,NeighborTech,neighbortech,,,,neighbortech;;,C40033;C49429,C40033,False,[],neighbortech
16672,Nelson Infrastructure Services,C49430,Nelson Infrastructure Services,nelson infrastructure services,,,,nelson infrastructure services;;,C49430,C49430,False,[],nelson infrastructure services
16673,Nemeos BTS,C41430,Nemeos BTS,nemeos bts,,,,nemeos bts;;,C41430,C41430,False,[],nemeos bts
16674,"Nemsys, LLC",C30933,"Nemsys, LLC",nemsys,,,,nemsys;;,C30933,C30933,False,[],nemsys
16675,Neo Dataworks,C51217,Neo Dataworks,neo dataworks,,,,neo dataworks;;,C51217,C51217,False,[],neo dataworks
16676,Neo Ideas,C23788,Neo Ideas,neo ideas,,,,neo ideas;;,C23788,C23788,False,[],neo ideas
16677,Neo4j,C41431,Neo4j,neo4j,,,,neo4j;;,C41431,C41431,False,[],neo4j
16678,"Neobits, Inc.",C25108,"Neobits, Inc.",neobits,,,,neobits;;,C25108;C49431,C25108,False,[],neobits
16680,NeoGo IT LLC. DBA TeamLogic IT - 64323,C38272,NeoGo IT LLC. DBA TeamLogic IT - 64323,neogo it teamlogic it - 64323,,,,neogo it teamlogic it - 64323;;,C38272,C38272,False,[],neogo it teamlogic it - 64323
16681,neoRhino LLC,C26784,neoRhino LLC,neorhino,,,,neorhino;;,C26784,C26784,False,[],neorhino
16682,NEOS TECHNOLOGIES INC,C22981,NEOS TECHNOLOGIES INC,neos technologies,,,,neos technologies;;,C22981,C22981,False,[],neos technologies
16683,Neoscope,C30224,Neoscope,neoscope,,,,neoscope;;,C30224,C30224,False,[],neoscope
16684,Neoscope Technology Solutions,C29749,Neoscope Technology Solutions,neoscope technology solutions,,,,neoscope technology solutions;;,C29749,C29749,False,[],neoscope technology solutions
16685,NeoSystems LLC,C26958,NeoSystems LLC,neosystems,,,,neosystems;;,C26958,C26958,False,[],neosystems
16686,Neotech Solutions LLC,C46407,Neotech Solutions LLC,neotech solutions,,,,neotech solutions;;,C46407,C46407,False,[],neotech solutions
16687,"NEOTEK ENTERPRISES, INC.",C39161,"NEOTEK ENTERPRISES, INC.",neotek enterprises,,,,neotek enterprises;;,C39161,C39161,False,[],neotek enterprises
16688,Neothink LLC,C31934,Neothink LLC,neothink,,,,neothink;;,C31934,C31934,False,[],neothink
16689,"Neovera, Inc.",C28734,"Neovera, Inc.",neovera,,,,neovera;;,C28734,C28734,False,[],neovera
16690,Nepros Technologies Inc,C29651,Nepros Technologies Inc,nepros technologies,,,,nepros technologies;;,C29651,C29651,False,[],nepros technologies
16691,Neptune 9,C49432,Neptune 9,neptune 9,,,,neptune 9;;,C49432,C49432,False,[],neptune 9
16692,Nerd Crossing,C36822,Nerd Crossing,nerd crossing,,,,nerd crossing;;,C36822,C36822,False,[],nerd crossing
16693,Nerd Crossing - DUPE ACCT IN ERR,C36821,Nerd Crossing - DUPE ACCT IN ERR,nerd crossing - dupe acct in err,,,,nerd crossing - dupe acct in err;;,C36821,C36821,False,[],nerd crossing - dupe acct in err
16694,Nerd Patrol,C23988,Nerd Patrol,nerd patrol,,,,nerd patrol;;,C23988;C44241,C23988,False,[],nerd patrol
16695,NerdHouse LLC,C28554,NerdHouse LLC,nerdhouse,,,,nerdhouse;;,C28554,C28554,False,[],nerdhouse
16696,NERDOCITY LLC,C42455,NERDOCITY LLC,nerdocity,,,,nerdocity;;,C42455;C49433,C42455,False,[],nerdocity
16698,Nerdot,C46990,Nerdot,nerdot,,,,nerdot;;,C46990,C46990,False,[],nerdot
16699,"Nerds R Us, Inc.",C35226,"Nerds R Us, Inc.",nerds r us,,,,nerds r us;;,C35226,C35226,False,[],nerds r us
16700,Nerds Support Inc,C27584,Nerds Support Inc,nerds support,,,,nerds support;;,C27584,C27584,False,[],nerds support
16701,Nerds That Care,C39290,Nerds That Care,nerds that care,,,,nerds that care;;,C39290,C39290,False,[],nerds that care
16702,Nerds-On-Wheels.com. Inc.,C40034,Nerds-On-Wheels.com. Inc.,nerds-on-wheels.com,,,,nerds-on-wheels.com;;,C40034,C40034,False,[],nerds-on-wheels.com
16703,NerdstoGo,C39038,NerdstoGo,nerdstogo,,,,nerdstogo;;,C39038,C39038,False,[],nerdstogo
16704,Nerdworks Services LLC,D00862,Nerdworks Services LLC,nerdworks services,,,,nerdworks services;;,D00862,D00862,False,[],nerdworks services
16705,Nerdy Gyrl Llc,C38182,Nerdy Gyrl Llc,nerdy gyrl,,,,nerdy gyrl;;,C38182,C38182,False,[],nerdy gyrl
16706,Nereus Systems,C40910,Nereus Systems,nereus systems,,,,nereus systems;;,C40910,C40910,False,[],nereus systems
16707,"Nerevu Group, LLC",D00863,"Nerevu Group, LLC",nerevu group,,,,nerevu group;;,D00863,D00863,False,[],nerevu group
16708,Nero Consulting,C34930,Nero Consulting,nero consulting,,,,nero consulting;;,C34930,C34930,False,[],nero consulting
16709,Nesevo US Inc,C45941,Nesevo US Inc,nesevo us,,,,nesevo us;;,C45941,C45941,False,[],nesevo us
16710,Nest Wireless Global,C43800,Nest Wireless Global,nest wireless global,,,,nest wireless global;;,C43800,C43800,False,[],nest wireless global
16711,Net Activity Inc.,C40035,Net Activity Inc.,net activity,,,,net activity;;,C40035,C40035,False,[],net activity
16712,Net Brio,C22982,Net Brio,net brio,,,,net brio;;,C22982,C22982,False,[],net brio
16713,"Net Concepts By Calix, llc",C25051,"Net Concepts By Calix, llc",net concepts by calix,,,,net concepts by calix;;,C25051;C49434,C25051,False,[],net concepts by calix
16715,Net Connect Inc,C41432,Net Connect Inc,net connect,,,,net connect;;,C41432,C41432,False,[],net connect
16716,"Net Core Technologies, Inc.",C22229,"Net Core Technologies, Inc.",net core technologies,,,,net core technologies;;,C22229,C22229,False,[],net core technologies
16717,"Net Cs, LLC",C23507,"Net Cs, LLC",net cs,,,,net cs;;,C23507,C23507,False,[],net cs
16718,"NET DATA SA, LLC",C46099,"NET DATA SA, LLC",net data,,,,net data;;,C46099,C46099,False,[],net data
16719,Net Engineers,C40036,Net Engineers,net engineers,,,,net engineers;;,C40036,C40036,False,[],net engineers
16720,"Net Enterprises, Inc.",C32388,"Net Enterprises, Inc.",net enterprises,,,,net enterprises;;,C32388,C32388,False,[],net enterprises
16721,"Net Fluent, Inc",C26618,"Net Fluent, Inc",net fluent,,,,net fluent;;,C26618,C26618,False,[],net fluent
16722,Net Friends,C45200,Net Friends,net friends,,,,net friends;;,C33198;C45200,C45200,False,[],net friends
16724,"Net IT, LLC",C35856,"Net IT, LLC",net it,,,,net it;;,C35856,C35856,False,[],net it
16725,Net One Group LLC,C26373,Net One Group LLC,net one group,,,,net one group;;,C26373;C49435,C26373,False,[],net one group
16727,"Net Partners, Inc.",C32883,"Net Partners, Inc.",net partners,,,,net partners;;,C32883,C32883,False,[],net partners
16728,"Net Plus Consulting, Inc.",C32272,"Net Plus Consulting, Inc.",net plus consulting,,,,net plus consulting;;,C32272,C32272,False,[],net plus consulting
16729,Net Pros LLC,C32877,Net Pros LLC,net pros,,,,net pros;;,C32877;C49436,C32877,False,[],net pros
16731,Net Sciences Inc,C34588,Net Sciences Inc,net sciences,,,,net sciences;;,C34588,C34588,False,[],net sciences
16732,Net Simplify Inc.,C49437,Net Simplify Inc.,net simplify,,,,net simplify;;,C49437,C49437,False,[],net simplify
16733,Net Simplify Inc. - numerous attempts no response,C36303,Net Simplify Inc. - numerous attempts no response,net simplify - numerous attempts no response,,,,net simplify - numerous attempts no response;;,C36303,C36303,False,[],net simplify - numerous attempts no response
16734,Net Source,C40037,Net Source,net source,,,,net source;;,C29677;C40037;C45602,C40037,False,[],net source
16737,"NET SYSTEMS, INC",C39162,"NET SYSTEMS, INC",net systems,,,,net systems;;,C39162,C39162,False,[],net systems
16738,Net Tech Consulting LTD,C44922,Net Tech Consulting LTD,net tech consulting,,,,net tech consulting;;,C44922,C44922,False,[],net tech consulting
16739,Net Tech Inc.,C25178,Net Tech Inc.,net tech,,,,net tech;;,C25178;C49438,C25178,False,[],net tech
16741,Net Tech Integration L.L.C.,C46484,Net Tech Integration L.L.C.,net tech integration,,,,net tech integration;;,C46484,C46484,False,[],net tech integration
16742,Net Tracers Corporation,C31745,Net Tracers Corporation,net tracers,,,,net tracers;;,C31745,C31745,False,[],net tracers
16743,Net Universe International Corp.,C34222,Net Universe International Corp.,net universe international,,,,net universe international;;,C34222;C49439,C34222,False,[],net universe international
16745,Net V Pro,C44923,Net V Pro,net v pro,,,,net v pro;;,C44923,C44923,False,[],net v pro
16746,Net Works Consulting Resources,C26961,Net Works Consulting Resources,net works consulting resources,,,,net works consulting resources;;,C26961,C26961,False,[],net works consulting resources
16747,"Net Works, LLC",C34127,"Net Works, LLC",net works,,,,net works;;,C34127,C34127,False,[],net works
16748,Net X Computers,C41352,Net X Computers,net x computers,,,,net x computers;;,C41352,C41352,False,[],net x computers
16749,NET Xperts LLC,C40377,NET Xperts LLC,net xperts,,,,net xperts;;,C40377,C40377,False,[],net xperts
16750,Net@Work,C28644,Net@Work,net work,,,,net work;;,C28644,C28644,False,[],net work
16751,NET100 Ltd,C28688,NET100 Ltd,net100,,,,net100;;,C28688,C28688,False,[],net100
16752,Net2 Technology Group. Inc.,C40038,Net2 Technology Group. Inc.,net2 technology group,,,,net2 technology group;;,C40038,C40038,False,[],net2 technology group
16753,Net2phone,C46571,Net2phone,net2phone,,,,net2phone;;,C46571,C46571,False,[],net2phone
16754,Net3 Technology,C49440,Net3 Technology,net3 technology,,,,net3 technology;;,C25866;C49440,C49440,False,[],net3 technology
16756,"NET360, LLC",C22230,"NET360, LLC",net360,,,,net360;;,C22230,C22230,False,[],net360
16757,NET3IT,C50667,NET3IT,net3it,,,,net3it;;,C50667,C50667,False,[],net3it
16758,Net56 Inc.,C45796,Net56 Inc.,net56,,,,net56;;,C45796,C45796,False,[],net56
16759,"Netability, LLC",C37212,"Netability, LLC",netability,,,,netability;;,C37212,C37212,False,[],netability
16760,"Netadyne Networks, Inc.",C32011,"Netadyne Networks, Inc.",netadyne networks,,,,netadyne networks;;,C32011,C32011,False,[],netadyne networks
16761,"Netafy, Inc.",C41734,"Netafy, Inc.",netafy,,,,netafy;;,C41734,C41734,False,[],netafy
16762,"NetAge, Inc",C24838,"NetAge, Inc",netage,,,,netage;;,C24838,C24838,False,[],netage
16763,"Netanium, Inc.",C22231,"Netanium, Inc.",netanium,,,,netanium;;,C22231,C22231,False,[],netanium
16764,"Netanium, Inc. : Atlantic Data Security",C22232,"Netanium, Inc. : Atlantic Data Security",netanium atlantic data security,,,,netanium atlantic data security;;,C22232,C22232,False,[],netanium atlantic data security
16765,Netaris Inc.,C32564,Netaris Inc.,netaris,,,,netaris;;,C32564,C32564,False,[],netaris
16766,"NetAssurity, Inc.",C30049,"NetAssurity, Inc.",netassurity,,,,netassurity;;,C30049,C30049,False,[],netassurity
16767,NetBinder LLC,C46500,NetBinder LLC,netbinder,,,,netbinder;;,C46500,C46500,False,[],netbinder
16768,"Netbones, Inc",C26076,"Netbones, Inc",netbones,,,,netbones;;,C26076,C26076,False,[],netbones
16769,"NetBoundary Inc., dba 1440 Security",C49441,"NetBoundary Inc., dba 1440 Security",netboundary 1440 security,,,,netboundary 1440 security;;,C49441,C49441,False,[],netboundary 1440 security
16770,NetBrain Consulting,C26316,NetBrain Consulting,netbrain consulting,,,,netbrain consulting;;,C26316,C26316,False,[],netbrain consulting
16771,"NetBridge360, LLC",D00864,"NetBridge360, LLC",netbridge360,,,,netbridge360;;,D00864,D00864,False,[],netbridge360
16772,"Netbringer, Inc.",C24484,"Netbringer, Inc.",netbringer,,,,netbringer;;,C24484;C49442,C24484,False,[],netbringer
16774,Netbrio,C32948,Netbrio,netbrio,,,,netbrio;;,C32948,C32948,False,[],netbrio
16775,NetByte.AI,D00865,NetByte.AI,netbyte.ai,,,,netbyte.ai;;,D00865,D00865,False,[],netbyte.ai
16776,"NetCal Consulting, Inc.",C39379,"NetCal Consulting, Inc.",netcal consulting,,,,netcal consulting;;,C39379,C39379,False,[],netcal consulting
16777,Netcast Technologies LLC,C39434,Netcast Technologies LLC,netcast technologies,,,,netcast technologies;;,C39434,C39434,False,[],netcast technologies
16778,Netceed,C46194,Netceed,netceed,,,,netceed;;,C46194,C46194,False,[],netceed
16779,"NetCenergy, LLC",C29033,"NetCenergy, LLC",netcenergy,,,,netcenergy;;,C29033,C29033,False,[],netcenergy
16780,"NetCentra, Inc.",C24990,"NetCentra, Inc.",netcentra,,,,netcentra;;,C24990,C24990,False,[],netcentra
16781,NetCentrics,C27210,NetCentrics,netcentrics,,,,netcentrics;;,C27210,C27210,False,[],netcentrics
16782,netCentrix LLC,C25574,netCentrix LLC,netcentrix,,,,netcentrix;;,C25574,C25574,False,[],netcentrix
16783,netcentrixllc,C30057,netcentrixllc,netcentrixllc,,,,netcentrixllc;;,C30057,C30057,False,[],netcentrixllc
16784,Netcerno LLC,C26841,Netcerno LLC,netcerno,,,,netcerno;;,C26841,C26841,False,[],netcerno
16785,Netcom Business IT Solutions,C40039,Netcom Business IT Solutions,netcom business it solutions,,,,netcom business it solutions;;,C40039,C40039,False,[],netcom business it solutions
16786,Netcom Business Solutions,C28700,Netcom Business Solutions,netcom business solutions,,,,netcom business solutions;;,C28700,C28700,False,[],netcom business solutions
16787,Netcom Enterprises,C30950,Netcom Enterprises,netcom enterprises,,,,netcom enterprises;;,C30950,C30950,False,[],netcom enterprises
16788,"NetCom IT Services, Inc.",C42841,"NetCom IT Services, Inc.",netcom it services,,,,netcom it services;;,C42841,C42841,False,[],netcom it services
16789,NetCom Solutions LLC,C45060,NetCom Solutions LLC,netcom solutions,,,,netcom solutions;;,C45060,C45060,False,[],netcom solutions
16790,Netcom Solutions Team Inc,C34931,Netcom Solutions Team Inc,netcom solutions team,,,,netcom solutions team;;,C34931,C34931,False,[],netcom solutions team
16791,Netcom USA Inc,C29396,Netcom USA Inc,netcom usa,,,,netcom usa;;,C29396,C29396,False,[],netcom usa
16792,NetComIT,C38504,NetComIT,netcomit,,,,netcomit;;,C38504,C38504,False,[],netcomit
16793,Netcomm Inc,C45201,Netcomm Inc,netcomm,,,,netcomm;;,C45201,C45201,False,[],netcomm
16794,"NetComm Services, Inc.",C31746,"NetComm Services, Inc.",netcomm services,,,,netcomm services;;,C31746;C49443,C31746,False,[],netcomm services
16796,Netconex,C40040,Netconex,netconex,,,,netconex;;,C40040,C40040,False,[],netconex
16797,"Netconnect, Inc.",C26533,"Netconnect, Inc.",netconnect,,,,netconnect;;,C26533,C26533,False,[],netconnect
16798,Netcontrol Corporation,C35891,Netcontrol Corporation,netcontrol,,,,netcontrol;;,C35891;C49444,C35891,False,[],netcontrol
16800,Netconxn (Neptel Global Inc),C30784,Netconxn (Neptel Global Inc),netconxn neptel global,,,,netconxn neptel global;;,C30784,C30784,False,[],netconxn neptel global
16801,"Netcore, Inc",C42970,"Netcore, Inc",netcore,,,,netcore;;,C42970;C49445,C42970,False,[],netcore
16803,NetCraftsmen,C27995,NetCraftsmen,netcraftsmen,,,,netcraftsmen;;,C27995,C27995,False,[],netcraftsmen
16804,"NetCuras, Inc.",C46253,"NetCuras, Inc.",netcuras,,,,netcuras;;,C46253,C46253,False,[],netcuras
16805,"NetData Systems, LLC",C31773,"NetData Systems, LLC",netdata systems,,,,netdata systems;;,C31773,C31773,False,[],netdata systems
16806,NetData Technology Group,C40761,NetData Technology Group,netdata technology group,,,,netdata technology group;;,C40761,C40761,False,[],netdata technology group
16807,NetDefender Securities,C40041,NetDefender Securities,netdefender securities,,,,netdefender securities;;,C40041,C40041,False,[],netdefender securities
16808,Netdemics LLC,C46572,Netdemics LLC,netdemics,,,,netdemics;;,C46572,C46572,False,[],netdemics
16809,NETdepot,C40518,NETdepot,netdepot,,,,netdepot;;,C40518,C40518,False,[],netdepot
16810,"NetDigital, Inc.",C31243,"NetDigital, Inc.",netdigital,,,,netdigital;;,C31243,C31243,False,[],netdigital
16811,Netdirect Systems,C26636,Netdirect Systems,netdirect systems,,,,netdirect systems;;,C26636,C26636,False,[],netdirect systems
16812,"Netdirective Technologies, Inc. dba Artemis",C43180,"Netdirective Technologies, Inc. dba Artemis",netdirective technologies artemis,,,,netdirective technologies artemis;;,C43180,C43180,False,[],netdirective technologies artemis
16813,"NetDiverse, LLC",C28006,"NetDiverse, LLC",netdiverse,,,,netdiverse;;,C28006,C28006,False,[],netdiverse
16814,"Neteam Innovations, LLC",C23929,"Neteam Innovations, LLC",neteam innovations,,,,neteam innovations;;,C23929,C23929,False,[],neteam innovations
16815,Neteam Solutions Inc.,C49446,Neteam Solutions Inc.,neteam solutions,,,,neteam solutions;;,C49446,C49446,False,[],neteam solutions
16816,Netech Corporation,C24190,Netech Corporation,netech,,,,netech;;,C24190,C24190,False,[],netech
16817,Netedge technology solutions Inc,D00866,Netedge technology solutions Inc,netedge technology solutions,,,,netedge technology solutions;;,D00866,D00866,False,[],netedge technology solutions
16818,NetEffect LLC,C31234,NetEffect LLC,neteffect,,,,neteffect;;,C31234,C31234,False,[],neteffect
16819,Neteffect Technologies LLC,C22233,Neteffect Technologies LLC,neteffect technologies,,,,neteffect technologies;;,C22233;C49447,C22233,False,[],neteffect technologies
16821,"Netegrity Consultants, LLC",C22983,"Netegrity Consultants, LLC",netegrity consultants,,,,netegrity consultants;;,C22983,C22983,False,[],netegrity consultants
16822,Netegrity Solutions,C26413,Netegrity Solutions,netegrity solutions,,,,netegrity solutions;;,C26413,C26413,False,[],netegrity solutions
16823,Netelligence,C36716,Netelligence,netelligence,,,,netelligence;;,C36716,C36716,False,[],netelligence
16824,Netelligent Corporation,C29097,Netelligent Corporation,netelligent,,,,netelligent;;,C29097,C29097,False,[],netelligent
16825,Netenrich,C41433,Netenrich,netenrich,,,,netenrich;;,C41433,C41433,False,[],netenrich
16826,NetEquity.com,C27665,NetEquity.com,netequity.com,,,,netequity.com;;,C27665,C27665,False,[],netequity.com
16827,Netessentials Inc,C23485,Netessentials Inc,netessentials,,,,netessentials;;,C23485,C23485,False,[],netessentials
16828,Netework Elites,C30004,Netework Elites,netework elites,,,,netework elites;;,C30004,C30004,False,[],netework elites
16829,NetEx Inc,C30729,NetEx Inc,netex,,,,netex;;,C30729,C30729,False,[],netex
16830,NetExe LLC,D00867,NetExe LLC,netexe,,,,netexe;;,D00867,D00867,False,[],netexe
16831,"NetFabric, LLC",C23901,"NetFabric, LLC",netfabric,,,,netfabric;;,C23901;C49448,C23901,False,[],netfabric
16833,"Netfast Communications, Inc. dba Digital Warehouse",C31988,"Netfast Communications, Inc. dba Digital Warehouse",netfast communications digital warehouse,,,,netfast communications digital warehouse;;,C31988,C31988,False,[],netfast communications digital warehouse
16834,"Netficiency, Inc.",C32541,"Netficiency, Inc.",netficiency,,,,netficiency;;,C32541,C32541,False,[],netficiency
16835,NetFire,C40042,NetFire,netfire,,,,netfire;;,C40042,C40042,False,[],netfire
16836,Netfocus Consulting,C40043,Netfocus Consulting,netfocus consulting,,,,netfocus consulting;;,C40043,C40043,False,[],netfocus consulting
16837,"NetForce PC, Inc.",C22234,"NetForce PC, Inc.",netforce,,,,netforce;;,C22234,C22234,False,[],netforce
16838,Netforge Solution,D00868,Netforge Solution,netforge solution,,,,netforge solution;;,D00868,D00868,False,[],netforge solution
16839,NetFormance,C27100,NetFormance,netformance,,,,netformance;;,C27100,C27100,False,[],netformance
